protein	pdb/af50m	empty	best_ann	annotation_found	low_information
383389803	af50m	False	Uncharacterized protein	False	False
383389849	af50m	True	NA	NA	NA
2492010664	af50m	False	Internal virion protein A	True	False
383389890	af50m	True	NA	NA	NA
56692948	af50m	False	Helix-turn-helix domain-containing protein	True	False
383389940	af50m	False	ZnF_CHCC domain-containing protein	True	False
974131664	af50m	False	Prophage minor tail protein Z (GPZ)	True	False
2127008252	af50m	False	Uncharacterized protein	False	False
1336447743	af50m	False	Transposase	True	False
1336447744	af50m	False	Uncharacterized protein	False	False
919048999	af50m	False	Uncharacterized protein	False	False
1336447785	af50m	False	RNA-directed RNA polymerase	True	False
1882265170	af50m	True	NA	NA	NA
1882265424	af50m	True	NA	NA	NA
1199937640	af50m	True	NA	NA	NA
1199937683	af50m	False	Uncharacterized protein	False	False
1845926058	af50m	True	NA	NA	NA
1199937766	af50m	True	NA	NA	NA
1199937837	af50m	False	Uncharacterized protein	False	False
1199937898	af50m	False	Gll0587 protein	True	False
1199937960	af50m	True	NA	NA	NA
1199938019	af50m	True	NA	NA	NA
1199938063	af50m	False	Putative structural protein	True	False
1199938115	af50m	True	NA	NA	NA
1199938122	af50m	False	Phage tail protein	True	True
1199938167	af50m	True	NA	NA	NA
1199938220	af50m	True	NA	NA	NA
1199938281	af50m	True	NA	NA	NA
1199938336	af50m	False	Uncharacterized protein	False	False
1199938378	af50m	False	Aste57867_25176 protein	True	False
606214991	af50m	False	Uncharacterized protein	False	False
1199938423	af50m	True	NA	NA	NA
1386683348	af50m	False	Uncharacterized protein	False	False
2220661733	af50m	False	Putative bacteriophage protein	False	False
1386683398	af50m	False	Terminase_6C domain-containing protein	True	False
610507864	af50m	True	NA	NA	NA
2220661890	af50m	False	FAD-dependent thymidylate synthase	True	False
2220661976	af50m	False	Uncharacterized protein	False	False
1896094945	af50m	True	NA	NA	NA
2220662043	af50m	False	Uncharacterized protein	False	False
1896095049	af50m	True	NA	NA	NA
2220662105	af50m	False	Lipase_3 domain-containing protein	True	False
2220662179	af50m	True	NA	NA	NA
2492014016	af50m	False	aGPT-Pplase2 domain-containing protein	True	False
1026924238	af50m	False	Uncharacterized protein	False	False
1026924296	af50m	False	7-cyano-7-deazaguanine synthase QueC	True	False
1026924334	af50m	False	Tail sheath stabilizer and completion protein	True	False
1026924380	af50m	False	Uncharacterized protein	False	False
1026924427	af50m	False	N-acetylmuramidase family protein	True	True
2494013622	af50m	False	Aspartyl/Asparaginyl beta-hydroxylase	True	False
2494013697	af50m	False	Uncharacterized protein	False	False
2494013738	af50m	True	NA	NA	NA
2494013782	af50m	True	NA	NA	NA
954540397	af50m	False	DNA-binding protein	True	False
2508693902	af50m	False	Prophage PSSB64-02	True	False
2494013868	af50m	False	Major virion structural protein	True	False
713662893	af50m	False	Phage minor capsid protein	True	False
2074386864	af50m	True	NA	NA	NA
1241129442	af50m	False	SGNH/GDSL hydrolase family protein	True	True
2494013946	af50m	True	NA	NA	NA
1209836151	af50m	True	NA	NA	NA
2029232768	af50m	True	NA	NA	NA
1209836215	af50m	True	NA	NA	NA
1209836288	af50m	False	Uncharacterized protein	False	False
2091262759	af50m	False	Zn-dependent PLC domain-containing protein	True	False
2091262780	af50m	False	Putative phage protein (TIGR02218 family)	True	True
1698243410	af50m	False	Uncharacterized protein	False	False
1209836387	af50m	False	HAD-superfamily hydrolase, subfamily IA, variant 3	True	False
17736967	af50m	True	NA	NA	NA
1864377759	af50m	False	Uncharacterized protein	False	False
1278223969	af50m	True	NA	NA	NA
1278224020	af50m	False	Uncharacterized protein	False	False
1278224072	af50m	False	Minor capsid protein	True	False
1278224143	af50m	True	NA	NA	NA
2337449759	af50m	True	NA	NA	NA
1278224200	af50m	True	NA	NA	NA
209528696	af50m	True	NA	NA	NA
2071734858	af50m	False	Uncharacterized protein	False	False
563784760	af50m	True	NA	NA	NA
1834462581	af50m	True	NA	NA	NA
1845925992	af50m	True	NA	NA	NA
1834462992	af50m	True	NA	NA	NA
1278226397	af50m	False	PriCT_1 domain-containing protein	True	True
1278226398	af50m	False	AAA domain-containing protein	True	False
2296131774	af50m	False	tRNA(Ile)-2-lysyl-cytidine synthase	True	False
2082222354	af50m	False	DUF2591 domain-containing protein	False	True
1682780562	af50m	False	Terminase	True	False
2333487667	af50m	True	NA	NA	NA
334738029	af50m	False	Uncharacterized protein	False	False
334738075	af50m	False	Kelch repeat-containing protein	True	False
334738147	af50m	False	Aspartyl/asparaginyl beta-hydroxylase domain-containing protein	True	False
1832334054	af50m	True	NA	NA	NA
334738208	af50m	False	ABC transporter ATPase	True	False
2095887180	af50m	False	Recombinase RecT	True	False
334738252	af50m	True	NA	NA	NA
334738294	af50m	True	NA	NA	NA
1278227328	af50m	False	Uncharacterized protein	False	False
334738332	af50m	False	HDc domain-containing protein	True	False
2296132688	af50m	True	NA	NA	NA
2296132853	af50m	True	NA	NA	NA
33338634	af50m	False	Mu-like prophage protein gp36	True	True
2296132898	af50m	True	NA	NA	NA
2441065790	af50m	True	NA	NA	NA
2441065912	af50m	False	Uncharacterized protein	False	False
529282542	af50m	True	NA	NA	NA
1817916971	af50m	False	Uncharacterized protein	False	False
529282624	af50m	True	NA	NA	NA
529282687	af50m	True	NA	NA	NA
529282778	af50m	False	Collagen-like protein	True	True
723007233	af50m	False	Transposase	True	False
371767295	af50m	True	NA	NA	NA
555923492	af50m	False	FluMu_N domain-containing protein	True	False
371767348	af50m	False	Methyltransferase domain-containing protein	True	False
1613838765	af50m	False	62kDa structural protein	True	True
2289973875	af50m	False	Uncharacterized protein	False	False
2289973892	af50m	False	Uncharacterized protein	False	False
8895157	af50m	False	Helix-turn-helix transcriptional regulator	True	False
2449456368	af50m	True	NA	NA	NA
164609278	af50m	True	NA	NA	NA
2449456421	af50m	True	NA	NA	NA
164609332	af50m	True	NA	NA	NA
2289974619	af50m	False	Phage EaD protein	True	False
2449456479	af50m	True	NA	NA	NA
164609395	af50m	True	NA	NA	NA
2449456528	af50m	False	Uncharacterized protein	False	False
2289974699	af50m	False	N-acetylglucosamine-6-phosphate deacetylase	True	True
164609456	af50m	True	NA	NA	NA
2449456597	af50m	True	NA	NA	NA
164609521	af50m	True	NA	NA	NA
1825586708	af50m	True	NA	NA	NA
164609572	af50m	False	RNA_ligase domain-containing protein	True	False
2449456683	af50m	True	NA	NA	NA
2289974846	af50m	True	NA	NA	NA
2418523725	af50m	False	Uncharacterized protein	False	False
2449456730	af50m	True	NA	NA	NA
164609627	af50m	True	NA	NA	NA
1585561190	af50m	True	NA	NA	NA
164609682	af50m	True	NA	NA	NA
1278230323	af50m	True	NA	NA	NA
1278230426	af50m	False	Uncharacterized protein	False	False
1381843198	af50m	True	NA	NA	NA
82657839	af50m	False	Uncharacterized protein	False	False
82657880	af50m	True	NA	NA	NA
2234368623	af50m	True	NA	NA	NA
82657914	af50m	False	SF4 helicase domain-containing protein	True	False
2234368780	af50m	False	Uncharacterized protein	False	False
1606665104	af50m	True	NA	NA	NA
1825588179	af50m	False	Putative Structural phage protein	True	False
259048526	af50m	False	Uncharacterized protein	False	False
359842932	af50m	True	NA	NA	NA
359842986	af50m	True	NA	NA	NA
359843062	af50m	True	NA	NA	NA
359843112	af50m	True	NA	NA	NA
359843181	af50m	True	NA	NA	NA
2316420504	af50m	False	Uncharacterized protein	False	False
1585563184	af50m	True	NA	NA	NA
1825588822	af50m	False	ATP-dependent helicase	True	False
1825589115	af50m	False	VRR-NUC domain-containing protein	True	False
952977509	af50m	False	Uncharacterized protein	False	False
2416396398	af50m	True	NA	NA	NA
1003341977	af50m	False	5'-3' exonuclease	True	False
952977584	af50m	False	Cytochrome c domain-containing protein	True	False
952977631	af50m	False	Uncharacterized protein	False	False
2416396829	af50m	False	Ead/Ea22-like family protein	True	True
372001321	af50m	False	Uncharacterized protein	False	False
2416396872	af50m	False	Nmad5 domain-containing protein	True	False
1735346920	af50m	False	DUF2314 domain-containing protein	False	True
965692170	af50m	False	POLAc domain-containing protein	True	False
965692221	af50m	False	Putative structural protein	True	False
1382370194	af50m	False	Peptidase C39 domain-containing protein	True	False
1015794587	af50m	False	HTH psq-type domain-containing protein	True	False
1774636169	af50m	False	DUF3310 domain-containing protein	False	True
1585564924	af50m	False	Uncharacterized protein	False	False
953699648	af50m	False	PolyA_pol domain-containing protein	True	False
1735347592	af50m	True	NA	NA	NA
1735347631	af50m	False	Uncharacterized protein	False	False
2095861189	af50m	False	FAD-dependent thymidylate synthase	True	False
1776603109	af50m	False	Nucleotidyltransferase	True	False
1776603195	af50m	False	Dihydrofolate reductase	True	False
1720701127	af50m	True	NA	NA	NA
1720701128	af50m	True	NA	NA	NA
2040222373	af50m	False	Gamma-glutamyl-gamma-aminobutyrate hydrolase	True	False
2116899605	af50m	False	YqaJ domain-containing protein	True	False
2116899673	af50m	False	PhoH domain-containing protein	True	False
15488105	af50m	True	NA	NA	NA
2040222850	af50m	False	DUF5664 domain-containing protein	False	True
2040222896	af50m	False	Putative prophage PSSB64-02, Orf20	True	True
936761417	af50m	False	PF10979 family protein	True	True
2203408511	af50m	True	NA	NA	NA
936761506	af50m	False	Uncharacterized protein	False	False
401824226	af50m	False	Phage tail protein	True	False
1384045144	af50m	False	Uncharacterized protein	False	False
2065947238	af50m	False	Uncharacterized protein	False	False
846388368	af50m	False	Recombination enhancement, RecA-dependent nuclease	True	False
2425642475	af50m	False	Putative tail protein	True	False
2287984120	af50m	False	Uncharacterized protein	False	False
1625841185	af50m	False	Uncharacterized protein	False	False
271278006	af50m	True	NA	NA	NA
2273796213	af50m	False	ERF family protein	True	False
1428087034	af50m	True	NA	NA	NA
1428087100	af50m	True	NA	NA	NA
2177196437	af50m	False	Uncharacterized protein	False	False
1188258238	af50m	False	Uncharacterized protein	False	False
2177196497	af50m	False	SMI1_KNR4 domain-containing protein	True	True
1585635892	af50m	False	Uncharacterized protein	False	False
1585635972	af50m	True	NA	NA	NA
1585636025	af50m	False	Fe2OG dioxygenase domain-containing protein	True	False
9626323	af50m	False	Replication protein	True	False
1078190808	af50m	False	Eaa1	True	True
1585636089	af50m	True	NA	NA	NA
1585636133	af50m	False	Stringent starvation protein B	True	False
1585636187	af50m	False	BIG2 domain-containing protein	True	False
1585636246	af50m	True	NA	NA	NA
2019615864	af50m	False	R2K_3 domain-containing protein	True	False
2019615919	af50m	True	NA	NA	NA
2019615965	af50m	False	Uncharacterized protein	False	False
2214225129	af50m	False	Uncharacterized protein	False	False
2019616016	af50m	False	Uncharacterized protein	False	False
2019616069	af50m	False	LTD domain-containing protein	True	False
2019616117	af50m	True	NA	NA	NA
398255555	af50m	False	dUTP diphosphatase	True	False
1585637502	af50m	False	Uncharacterized protein	False	False
1585637572	af50m	True	NA	NA	NA
1971775857	af50m	False	Putative structural protein	True	False
1971775914	af50m	False	4Fe-4S ferredoxin-type domain-containing protein	True	True
1995959738	af50m	False	Rha family transcriptional regulator	True	False
2476109278	af50m	True	NA	NA	NA
1021472648	af50m	True	NA	NA	NA
1900769275	af50m	False	Uncharacterized protein	False	False
1021472783	af50m	True	NA	NA	NA
1900769374	af50m	True	NA	NA	NA
2419093710	af50m	False	Uncharacterized protein	False	False
2419093751	af50m	True	NA	NA	NA
2476110101	af50m	False	Putative tail protein	True	False
2419093814	af50m	False	Phage-tail_3 domain-containing protein	True	False
2476110186	af50m	True	NA	NA	NA
1774219699	af50m	False	HeH/LEM domain-containing protein	True	False
2419093968	af50m	True	NA	NA	NA
2419094064	af50m	False	Bacteriophage	False	False
985789035	af50m	False	Putative tail protein	True	False
2314662675	af50m	False	EF-hand domain-containing protein	True	False
1269167580	af50m	True	NA	NA	NA
2095937019	af50m	False	DNA_LIGASE_A3 domain-containing protein	True	False
1269167657	af50m	True	NA	NA	NA
526776011	af50m	False	Leucyl-tRNA synthetase	True	False
2095937331	af50m	False	Phage T7 tail fibre protein	True	False
2395567977	af50m	False	Helix-turn-helix protein	True	False
2095937452	af50m	False	Uncharacterized protein	False	False
408385526	af50m	False	Putative conserved secreted protein	False	True
1608087618	af50m	True	NA	NA	NA
1608087688	af50m	True	NA	NA	NA
2569304314	af50m	False	DNA_pol_B domain-containing protein	True	False
1269168429	af50m	False	Uncharacterized protein	False	False
2347366729	af50m	False	Uncharacterized protein	False	False
2347366779	af50m	False	Uncharacterized protein	False	False
2347366826	af50m	False	Uncharacterized protein	False	False
2347366873	af50m	True	NA	NA	NA
1930263175	af50m	False	Cell wall hydrolase	True	False
1278278354	af50m	False	Uncharacterized protein	False	False
656178046	af50m	True	NA	NA	NA
2190146503	af50m	False	Uncharacterized protein	False	False
2190146507	af50m	True	NA	NA	NA
2190277630	af50m	True	NA	NA	NA
2190146569	af50m	False	Phage_int_SAM_2 domain-containing protein	True	True
2190146571	af50m	False	SMI1_KNR4 domain-containing protein	True	True
2162916538	af50m	False	Uncharacterized protein	False	False
1009089736	af50m	False	Burkholderia phage Bcep781 gp05	True	False
410025196	af50m	False	Uncharacterized protein	False	False
1009089820	af50m	False	Chromatin elongation factor SPT5	True	False
1009089993	af50m	True	NA	NA	NA
2080079583	af50m	True	NA	NA	NA
2080079653	af50m	False	ABC-type transport protein uup-like protein	True	False
2045509449	af50m	False	Putative stress-responsive nuclear envelope protein	True	False
2080079770	af50m	True	NA	NA	NA
2080079848	af50m	False	DUF4926 domain-containing protein	False	True
1338671619	af50m	True	NA	NA	NA
673939983	af50m	True	NA	NA	NA
937263655	af50m	False	Phage protein, HK97 gp10 family	True	False
1321075246	af50m	True	NA	NA	NA
968066764	af50m	False	Endosialidase-like protein	True	False
968066818	af50m	False	GntR family transcriptional regulator	True	True
1417808022	af50m	False	Serine protease	True	False
1870366910	af50m	False	XRE family transcriptional regulator	True	False
2468022674	af50m	False	Head-tail adaptor protein	True	False
590121707	af50m	False	Uncharacterized protein	False	False
590121774	af50m	True	NA	NA	NA
2492075354	af50m	False	Fe2OG dioxygenase domain-containing protein	True	False
1908379243	af50m	False	Putative tail component of prophage	True	True
1908379371	af50m	False	Uncharacterized protein	False	False
383389587	af50m	True	NA	NA	NA
383389647	af50m	True	NA	NA	NA
383389695	af50m	False	Uncharacterized protein	False	False
383389746	af50m	True	NA	NA	NA
383389802	af50m	False	Uncharacterized protein	False	False
383389847	af50m	True	NA	NA	NA
383389887	af50m	True	NA	NA	NA
383389937	af50m	True	NA	NA	NA
974131655	af50m	False	Uncharacterized protein	False	False
1336447784	af50m	False	Uncharacterized protein	False	False
1336447906	af50m	True	NA	NA	NA
2162922810	af50m	False	Uncharacterized protein	False	False
1483609444	af50m	False	Phosphoglycerate kinase	True	True
1432229234	af50m	True	NA	NA	NA
1882265165	af50m	False	Bacteriophage lambda, GpZ, minor tail,Ankyrin repeat-containing domain,Ankyrin repeat	True	False
1882265422	af50m	True	NA	NA	NA
1882265423	af50m	True	NA	NA	NA
1199937638	af50m	True	NA	NA	NA
1845925990	af50m	True	NA	NA	NA
1199937682	af50m	False	Uncharacterized protein	False	False
1845926056	af50m	True	NA	NA	NA
1199937762	af50m	True	NA	NA	NA
1199937835	af50m	True	NA	NA	NA
1199937897	af50m	True	NA	NA	NA
1199937956	af50m	True	NA	NA	NA
1199938017	af50m	True	NA	NA	NA
2220661251	af50m	False	Uncharacterized protein	False	False
1199938062	af50m	True	NA	NA	NA
1808210484	af50m	True	NA	NA	NA
1199938114	af50m	False	Translation initiation factor 2 beta subunit (eIF-2beta)/eIF-5	True	False
1199938166	af50m	True	NA	NA	NA
1199938219	af50m	True	NA	NA	NA
1199938278	af50m	False	DUF488 family protein	False	True
1199938335	af50m	True	NA	NA	NA
1199938377	af50m	False	AbrB/MazE/SpoVT family DNA-binding domain-containing protein	True	True
606214990	af50m	False	Uncharacterized protein	False	False
1199938422	af50m	True	NA	NA	NA
1386683347	af50m	False	AAA domain-containing protein	True	False
2220661727	af50m	False	Uncharacterized protein	False	False
1386683397	af50m	False	N4 gp67-like protein	True	False
2220661827	af50m	False	Uncharacterized protein	False	False
